time,station,waiting_passengers
21:42,TSW,14634
21:42,TSY,13601
21:42,TUC,15218
21:42,TUM,15096
21:42,TWH,14685
21:42,TWO,14096
21:42,TWW,13979
21:42,UNI,14029
21:42,WAC,13505
21:42,WCH,14646
21:42,WHA,14851
21:42,WKS,15227
21:42,WTS,13642
21:42,YAT,12206
21:42,YMT,11070
21:42,YUL,14695
21:43,ADM,11132
21:43,AIR,15236
21:43,AUS,14247
21:43,AWE,15405
21:43,CAB,13519
21:43,CEN,13008
21:43,CHH,13608
21:43,CHW,14933
21:43,CIO,14393
21:43,CKT,14266
21:43,CSW,13581
21:43,DIH,12257
21:43,DIS,14941
21:43,ETS,14271
21:43,EXC,14083
21:43,FAN,14322
21:43,FOH,13729
21:43,FOT,13746
21:43,HAH,14947
21:43,HEO,14665
21:43,HFC,14622
21:43,HIK,14451
21:43,HKU,14589
21:43,HOK,14288
21:43,HOM,13596
21:43,HUH,12002
21:43,JOR,13716
21:43,KAT,14508
21:43,KET,14668
21:43,KOB,13624
21:43,KOT,11316
21:43,KOW,14565
21:43,KSR,14615
21:43,KWF,14434
21:43,KWH,14566
21:43,KWT,13855
21:43,LAK,12312
21:43,LAT,13731
21:43,LCK,13469
21:43,LET,14817
21:43,LHP,15992
21:43,LMC,15514
21:43,LOF,13637
21:43,LOP,14807
21:43,LOW,15423
21:43,MEF,11699
21:43,MKK,13780
21:43,MOK,10910
21:43,MOS,14988
21:43,NAC,13088
21:43,NOP,13068
21:43,NTK,13663
21:43,OCP,14314
21:43,OLY,15011
21:43,POA,15245
21:43,PRE,11442
21:43,QUB,12693
21:43,SHM,14355
21:43,SHS,14536
21:43,SHT,13905
21:43,SHW,14284
21:43,SIH,15145
21:43,SKM,13501
21:43,SKW,14498
21:43,SOH,15030
21:43,SSP,13428
21:43,STW,14349
21:43,SUN,15035
21:43,SUW,14256
21:43,SWH,14395
21:43,SYP,14586
21:43,TAK,14218
21:43,TAP,14020
21:43,TAW,12216
21:43,TIH,13523
21:43,TIK,12982
21:43,TIS,14891
21:43,TKO,14346
21:43,TKW,14315
21:43,TSH,14681
21:43,TST,13540
21:43,TSW,14647
21:43,TSY,13618
21:43,TUC,15226
21:43,TUM,15098
21:43,TWH,14696
21:43,TWO,14104
21:43,TWW,13985
21:43,UNI,14036
21:43,WAC,13518
21:43,WCH,14654
21:43,WHA,14858
21:43,WKS,15240
21:43,WTS,13649
21:43,YAT,12218
21:43,YMT,11087
21:43,YUL,14713
21:44,ADM,11150
21:44,AIR,15252
21:44,AUS,14255
21:44,AWE,15417
21:44,CAB,13532
21:44,CEN,13021
21:44,CHH,13618
21:44,CHW,14942
21:44,CIO,14398
21:44,CKT,14277
21:44,CSW,13591
21:44,DIH,12257
21:44,DIS,14953
21:44,ETS,14278
21:44,EXC,14097
21:44,FAN,14323
21:44,FOH,13740
21:44,FOT,13745
21:44,HAH,14954
21:44,HEO,14678
21:44,HFC,14632
21:44,HIK,14454
21:44,HKU,14607
21:44,HOK,14299
21:44,HOM,13602
21:44,HUH,12007
21:44,JOR,13715
21:44,KAT,14518
21:44,KET,14677
21:44,KOB,13638
21:44,KOT,11321
21:44,KOW,14583
21:44,KSR,14627
21:44,KWF,14454
21:44,KWH,14576
21:44,KWT,13859
21:44,LAK,12319
21:44,LAT,13745
21:44,LCK,13482
21:44,LET,14826
21:44,LHP,16002
21:44,LMC,15525
21:44,LOF,13644
21:44,LOP,14818
21:44,LOW,15440
21:44,MEF,11712
21:44,MKK,13787
21:44,MOK,10923
21:44,MOS,15000
21:44,NAC,13095
21:44,NOP,13081
21:44,NTK,13679
21:44,OCP,14328
21:44,OLY,15025
21:44,POA,15257
21:44,PRE,11448
21:44,QUB,12701
21:44,SHM,14369
21:44,SHS,14543
21:44,SHT,13917
21:44,SHW,14296
21:44,SIH,15157
21:44,SKM,13511
21:44,SKW,14504
21:44,SOH,15046
21:44,SSP,13437
21:44,STW,14357
21:44,SUN,15044
21:44,SUW,14272
21:44,SWH,14408
21:44,SYP,14598
21:44,TAK,14228
21:44,TAP,14036
21:44,TAW,12225
21:44,TIH,13532
21:44,TIK,12992
21:44,TIS,14902
21:44,TKO,14359
21:44,TKW,14320
21:44,TSH,14698
21:44,TST,13556
21:44,TSW,14660
21:44,TSY,13627
21:44,TUC,15237
21:44,TUM,15110
21:44,TWH,14704
21:44,TWO,14116
21:44,TWW,14000
21:44,UNI,14052
21:44,WAC,13530
21:44,WCH,14668
21:44,WHA,14873
21:44,WKS,15255
21:44,WTS,13662
21:44,YAT,12219
21:44,YMT,11102
21:44,YUL,14721
21:45,ADM,11165
21:45,AIR,15264
21:45,AUS,14268
21:45,AWE,15424
21:45,CAB,13550
21:45,CEN,13025
21:45,CHH,13629
21:45,CHW,14961
21:45,CIO,14413
21:45,CKT,14288
21:45,CSW,13609
21:45,DIH,12265
21:45,DIS,14967
21:45,ETS,14303
21:45,EXC,14102
21:45,FAN,14335
21:45,FOH,13758
21:45,FOT,13756
21:45,HAH,14973
21:45,HEO,14688
21:45,HFC,14636
21:45,HIK,14465
21:45,HKU,14624
21:45,HOK,14310
21:45,HOM,13614
21:45,HUH,12012
21:45,JOR,13719
21:45,KAT,14532
21:45,KET,14687
21:45,KOB,13643
21:45,KOT,11331
21:45,KOW,14599
21:45,KSR,14645
21:45,KWF,14461
21:45,KWH,14582
21:45,KWT,13862
21:45,LAK,12334
21:45,LAT,13753
21:45,LCK,13494
21:45,LET,14830
21:45,LHP,16016
21:45,LMC,15537
21:45,LOF,13652
21:45,LOP,14833
21:45,LOW,15453
21:45,MEF,11726
21:45,MKK,13793
21:45,MOK,10920
21:45,MOS,15016
21:45,NAC,13106
21:45,NOP,13086
21:45,NTK,13690
21:45,OCP,14342
21:45,OLY,15037
21:45,POA,15267
21:45,PRE,11457
21:45,QUB,12719
21:45,SHM,14383
21:45,SHS,14560
21:45,SHT,13922
21:45,SHW,14315
21:45,SIH,15168
21:45,SKM,13522
21:45,SKW,14511
21:45,SOH,15054
21:45,SSP,13445
21:45,STW,14369
21:45,SUN,15049
21:45,SUW,14283
21:45,SWH,14423
21:45,SYP,14609
21:45,TAK,14243
21:45,TAP,14048
21:45,TAW,12230
21:45,TIH,13533
21:45,TIK,13003
21:45,TIS,14918
21:45,TKO,14379
21:45,TKW,14336
21:45,TSH,14714
21:45,TST,13565
21:45,TSW,14671
21:45,TSY,13635
21:45,TUC,15249
21:45,TUM,15127
21:45,TWH,14716
21:45,TWO,14122
21:45,TWW,14005
21:45,UNI,14057
21:45,WAC,13544
21:45,WCH,14682
21:45,WHA,14883
21:45,WKS,15265
21:45,WTS,13669
21:45,YAT,12228
21:45,YMT,11113
21:45,YUL,14730
21:46,ADM,11169
21:46,AIR,15278
21:46,AUS,14276
21:46,AWE,15438
21:46,CAB,13563
21:46,CEN,13033
21:46,CHH,13642
21:46,CHW,14975
21:46,CIO,14422
21:46,CKT,14302
21:46,CSW,13617
21:46,DIH,12269
21:46,DIS,14974
21:46,ETS,14315
21:46,EXC,14109
21:46,FAN,14344
21:46,FOH,13770
21:46,FOT,13763
21:46,HAH,14986
21:46,HEO,14704
21:46,HFC,14647
21:46,HIK,14480
21:46,HKU,14639
21:46,HOK,14322
21:46,HOM,13627
21:46,HUH,12016
21:46,JOR,13728
21:46,KAT,14552
21:46,KET,14696
21:46,KOB,13652
21:46,KOT,11342
21:46,KOW,14606
21:46,KSR,14662
21:46,KWF,14469
21:46,KWH,14591
21:46,KWT,13880
21:46,LAK,12340
21:46,LAT,13756
21:46,LCK,13511
21:46,LET,14845
21:46,LHP,16028
21:46,LMC,15546
21:46,LOF,13667
21:46,LOP,14842
21:46,LOW,15471
21:46,MEF,11729
21:46,MKK,13806
21:46,MOK,10935
21:46,MOS,15028
21:46,NAC,13114
21:46,NOP,13093
21:46,NTK,13695
21:46,OCP,14353
21:46,OLY,15049
21:46,POA,15279
21:46,PRE,11470
21:46,QUB,12727
21:46,SHM,14396
21:46,SHS,14579
21:46,SHT,13931
21:46,SHW,14324
21:46,SIH,15179
21:46,SKM,13537
21:46,SKW,14522
21:46,SOH,15061
21:46,SSP,13456
21:46,STW,14374
21:46,SUN,15059
21:46,SUW,14300
21:46,SWH,14433
21:46,SYP,14624
21:46,TAK,14252
21:46,TAP,14062
21:46,TAW,12236
21:46,TIH,13542
21:46,TIK,13010
21:46,TIS,14930
21:46,TKO,14387
21:46,TKW,14350
21:46,TSH,14722
21:46,TST,13578
21:46,TSW,14677
21:46,TSY,13646
21:46,TUC,15261
21:46,TUM,15138
21:46,TWH,14734
21:46,TWO,14128
21:46,TWW,14015
21:46,UNI,14063
21:46,WAC,13540
21:46,WCH,14692
21:46,WHA,14888
21:46,WKS,15276
21:46,WTS,13675
21:46,YAT,12242
21:46,YMT,11123
21:46,YUL,14743
21:47,ADM,11180
21:47,AIR,15294
21:47,AUS,14286
21:47,AWE,15447
21:47,CAB,13575
21:47,CEN,13045
21:47,CHH,13652
21:47,CHW,14982
21:47,CIO,14433
21:47,CKT,14312
21:47,CSW,13625
21:47,DIH,12280
21:47,DIS,14986
21:47,ETS,14333
21:47,EXC,14117
21:47,FAN,14358
21:47,FOH,13775
21:47,FOT,13771
21:47,HAH,14995
21:47,HEO,14715
21:47,HFC,14653
21:47,HIK,14494
21:47,HKU,14651
21:47,HOK,14343
21:47,HOM,13634
21:47,HUH,12025
21:47,JOR,13742
21:47,KAT,14563
21:47,KET,14706
21:47,KOB,13660
21:47,KOT,11348
21:47,KOW,14614
21:47,KSR,14673
21:47,KWF,14483
21:47,KWH,14609
21:47,KWT,13888
21:47,LAK,12351
21:47,LAT,13766
21:47,LCK,13523
21:47,LET,14856
21:47,LHP,16044
21:47,LMC,15553
21:47,LOF,13681
21:47,LOP,14852
21:47,LOW,15487
21:47,MEF,11740
21:47,MKK,13817
21:47,MOK,10953
21:47,MOS,15044
21:47,NAC,13120
21:47,NOP,13109
21:47,NTK,13705
21:47,OCP,14364
21:47,OLY,15060
21:47,POA,15292
21:47,PRE,11463
21:47,QUB,12739
21:47,SHM,14409
21:47,SHS,14592
21:47,SHT,13944
21:47,SHW,14336
21:47,SIH,15192
21:47,SKM,13552
21:47,SKW,14532
21:47,SOH,15079
21:47,SSP,13464
21:47,STW,14390
21:47,SUN,15071
21:47,SUW,14307
21:47,SWH,14442
21:47,SYP,14642
21:47,TAK,14264
21:47,TAP,14070
21:47,TAW,12240
21:47,TIH,13551
21:47,TIK,13019
21:47,TIS,14939
21:47,TKO,14401
21:47,TKW,14364
21:47,TSH,14735
21:47,TST,13577
21:47,TSW,14695
21:47,TSY,13656
21:47,TUC,15268
21:47,TUM,15148
21:47,TWH,14747
21:47,TWO,14146
21:47,TWW,14032
21:47,UNI,14071
21:47,WAC,13550
21:47,WCH,14698
21:47,WHA,14908
21:47,WKS,15291
21:47,WTS,13673
21:47,YAT,12247
21:47,YMT,11120
21:47,YUL,14747
21:48,ADM,11183
21:48,AIR,15300
21:48,AUS,14298
21:48,AWE,15459
21:48,CAB,13577
21:48,CEN,13053
21:48,CHH,13659
21:48,CHW,14988
21:48,CIO,14453
21:48,CKT,14318
21:48,CSW,13641
21:48,DIH,12294
21:48,DIS,15001
21:48,ETS,14343
21:48,EXC,14120
21:48,FAN,14372
21:48,FOH,13782
21:48,FOT,13775
21:48,HAH,15012
21:48,HEO,14733
21:48,HFC,14661
21:48,HIK,14503
21:48,HKU,14655
21:48,HOK,14356
21:48,HOM,13646
21:48,HUH,12034
21:48,JOR,13755
21:48,KAT,14575
21:48,KET,14721
21:48,KOB,13674
21:48,KOT,11357
21:48,KOW,14624
21:48,KSR,14684
21:48,KWF,14494
21:48,KWH,14620
21:48,KWT,13908
21:48,LAK,12362
21:48,LAT,13772
21:48,LCK,13529
21:48,LET,14865
21:48,LHP,16064
21:48,LMC,15567
21:48,LOF,13690
21:48,LOP,14865
21:48,LOW,15499
21:48,MEF,11750
21:48,MKK,13826
21:48,MOK,10969
21:48,MOS,15055
21:48,NAC,13130
21:48,NOP,13120
21:48,NTK,13712
21:48,OCP,14373
21:48,OLY,15067
21:48,POA,15307
21:48,PRE,11468
21:48,QUB,12739
21:48,SHM,14412
21:48,SHS,14604
21:48,SHT,13953
21:48,SHW,14343
21:48,SIH,15203
21:48,SKM,13564
21:48,SKW,14542
21:48,SOH,15095
21:48,SSP,13478
21:48,STW,14404
21:48,SUN,15082
21:48,SUW,14322
21:48,SWH,14455
21:48,SYP,14655
21:48,TAK,14280
21:48,TAP,14074
21:48,TAW,12254
21:48,TIH,13561
21:48,TIK,13033
21:48,TIS,14953
21:48,TKO,14411
21:48,TKW,14371
21:48,TSH,14747
21:48,TST,13581
21:48,TSW,14707
21:48,TSY,13666
21:48,TUC,15284
21:48,TUM,15157
21:48,TWH,14758
21:48,TWO,14156
21:48,TWW,14042
21:48,UNI,14084
21:48,WAC,13562
21:48,WCH,14707
21:48,WHA,14922
21:48,WKS,15305
21:48,WTS,13693
21:48,YAT,12262
21:48,YMT,11126
21:48,YUL,14761
21:49,ADM,11199
21:49,AIR,15313
21:49,AUS,14311
21:49,AWE,15469
21:49,CAB,13584
21:49,CEN,13067
21:49,CHH,13666
21:49,CHW,15000
21:49,CIO,14468
21:49,CKT,14318
21:49,CSW,13658
21:49,DIH,12296
21:49,DIS,15014
21:49,ETS,14344
21:49,EXC,14136
21:49,FAN,14378
21:49,FOH,13790
21:49,FOT,13784
21:49,HAH,15013
21:49,HEO,14746
21:49,HFC,14677
21:49,HIK,14515
21:49,HKU,14670
21:49,HOK,14361
21:49,HOM,13655
21:49,HUH,12053
21:49,JOR,13764
21:49,KAT,14579
21:49,KET,14732
21:49,KOB,13682
21:49,KOT,11364
21:49,KOW,14637
21:49,KSR,14698
21:49,KWF,14508
21:49,KWH,14633
21:49,KWT,13919
21:49,LAK,12366
21:49,LAT,13784
21:49,LCK,13541
21:49,LET,14880
21:49,LHP,16073
21:49,LMC,15580
21:49,LOF,13697
21:49,LOP,14872
21:49,LOW,15510
21:49,MEF,11756
21:49,MKK,13834
21:49,MOK,10970
21:49,MOS,15065
21:49,NAC,13136
21:49,NOP,13132
21:49,NTK,13727
21:49,OCP,14377
21:49,OLY,15082
21:49,POA,15321
21:49,PRE,11480
21:49,QUB,12749
21:49,SHM,14425
21:49,SHS,14618
21:49,SHT,13967
21:49,SHW,14352
21:49,SIH,15214
21:49,SKM,13563
21:49,SKW,14558
21:49,SOH,15104
21:49,SSP,13487
21:49,STW,14418
21:49,SUN,15096
21:49,SUW,14336
21:49,SWH,14463
21:49,SYP,14671
21:49,TAK,14289
21:49,TAP,14087
21:49,TAW,12265
21:49,TIH,13581
21:49,TIK,13050
21:49,TIS,14962
21:49,TKO,14421
21:49,TKW,14387
21:49,TSH,14761
21:49,TST,13593
21:49,TSW,14715
21:49,TSY,13685
21:49,TUC,15294
21:49,TUM,15170
21:49,TWH,14766
21:49,TWO,14165
21:49,TWW,14052
21:49,UNI,14104
21:49,WAC,13572
21:49,WCH,14720
21:49,WHA,14936
21:49,WKS,15312
21:49,WTS,13707
21:49,YAT,12276
21:49,YMT,11141
21:49,YUL,14775
21:50,ADM,11210
21:50,AIR,15330
21:50,AUS,14324
21:50,AWE,15479
21:50,CAB,13600
21:50,CEN,13073
21:50,CHH,13676
21:50,CHW,15005
21:50,CIO,14483
21:50,CKT,14339
21:50,CSW,13664
21:50,DIH,12300
21:50,DIS,15020
21:50,ETS,14355
21:50,EXC,14152
21:50,FAN,14386
21:50,FOH,13799
21:50,FOT,13801
21:50,HAH,15036
21:50,HEO,14755
21:50,HFC,14688
21:50,HIK,14521
21:50,HKU,14683
21:50,HOK,14365
21:50,HOM,13662
21:50,HUH,12059
21:50,JOR,13766
21:50,KAT,14598
21:50,KET,14746
21:50,KOB,13690
21:50,KOT,11369
21:50,KOW,14659
21:50,KSR,14703
21:50,KWF,14518
21:50,KWH,14643
21:50,KWT,13932
21:50,LAK,12379
21:50,LAT,13795
21:50,LCK,13555
21:50,LET,14893
21:50,LHP,16086
21:50,LMC,15598
21:50,LOF,13705
21:50,LOP,14878
21:50,LOW,15519
21:50,MEF,11764
21:50,MKK,13837
21:50,MOK,10965
21:50,MOS,15077
21:50,NAC,13142
21:50,NOP,13141
21:50,NTK,13744
21:50,OCP,14386
21:50,OLY,15094
21:50,POA,15335
21:50,PRE,11493
21:50,QUB,12764
21:50,SHM,14435
21:50,SHS,14630
21:50,SHT,13976
21:50,SHW,14364
21:50,SIH,15224
21:50,SKM,13567
21:50,SKW,14568
21:50,SOH,15113
21:50,SSP,13491
21:50,STW,14430
21:50,SUN,15113
21:50,SUW,14346
21:50,SWH,14475
21:50,SYP,14675
21:50,TAK,14301
21:50,TAP,14103
21:50,TAW,12268
21:50,TIH,13587
21:50,TIK,13059
21:50,TIS,14976
21:50,TKO,14434
21:50,TKW,14395
21:50,TSH,14773
21:50,TST,13606
21:50,TSW,14730
21:50,TSY,13698
21:50,TUC,15302
21:50,TUM,15176
21:50,TWH,14779
21:50,TWO,14179
21:50,TWW,14055
21:50,UNI,14110
21:50,WAC,13585
21:50,WCH,14729
21:50,WHA,14950
21:50,WKS,15313
21:50,WTS,13715
21:50,YAT,12296
21:50,YMT,11155
21:50,YUL,14785
21:51,ADM,11212
21:51,AIR,15348
21:51,AUS,14338
21:51,AWE,15486
21:51,CAB,13609
21:51,CEN,13074
21:51,CHH,13692
21:51,CHW,15009
21:51,CIO,14495
21:51,CKT,14355
21:51,CSW,13670
21:51,DIH,12309
21:51,DIS,15023
21:51,ETS,14363
21:51,EXC,14163
21:51,FAN,14398
21:51,FOH,13807
21:51,FOT,13811
21:51,HAH,15050
21:51,HEO,14767
21:51,HFC,14700
21:51,HIK,14528
21:51,HKU,14697
21:51,HOK,14375
21:51,HOM,13678
21:51,HUH,12068
21:51,JOR,13780
21:51,KAT,14607
21:51,KET,14759
21:51,KOB,13698
21:51,KOT,11381
21:51,KOW,14677
21:51,KSR,14722
21:51,KWF,14535
21:51,KWH,14655
21:51,KWT,13946
21:51,LAK,12388
21:51,LAT,13805
21:51,LCK,13560
21:51,LET,14907
21:51,LHP,16103
21:51,LMC,15608
21:51,LOF,13718
21:51,LOP,14884
21:51,LOW,15525
21:51,MEF,11773
21:51,MKK,13848
21:51,MOK,10979
21:51,MOS,15089
21:51,NAC,13145
21:51,NOP,13143
21:51,NTK,13758
21:51,OCP,14397
21:51,OLY,15102
21:51,POA,15344
21:51,PRE,11505
21:51,QUB,12777
21:51,SHM,14437
21:51,SHS,14640
21:51,SHT,13987
21:51,SHW,14378
21:51,SIH,15228
21:51,SKM,13578
21:51,SKW,14577
21:51,SOH,15120
21:51,SSP,13499
21:51,STW,14435
21:51,SUN,15128
21:51,SUW,14347
21:51,SWH,14486
21:51,SYP,14680
21:51,TAK,14309
21:51,TAP,14114
21:51,TAW,12282
21:51,TIH,13596
21:51,TIK,13066
21:51,TIS,14985
21:51,TKO,14455
21:51,TKW,14408
21:51,TSH,14787
21:51,TST,13625
21:51,TSW,14739
21:51,TSY,13704
21:51,TUC,15310
21:51,TUM,15192
21:51,TWH,14789
21:51,TWO,14188
21:51,TWW,14072
21:51,UNI,14121
21:51,WAC,13584
21:51,WCH,14744
21:51,WHA,14955
21:51,WKS,15319
21:51,WTS,13728
21:51,YAT,12305
21:51,YMT,11173
21:51,YUL,14797
21:52,ADM,11221
21:52,AIR,15359
21:52,AUS,14350
21:52,AWE,15500
21:52,CAB,13622
21:52,CEN,13087
21:52,CHH,13706
21:52,CHW,15019
21:52,CIO,14511
21:52,CKT,14368
21:52,CSW,13677
21:52,DIH,12327
21:52,DIS,15034
21:52,ETS,14380
21:52,EXC,14175
21:52,FAN,14412
21:52,FOH,13813
21:52,FOT,13820
21:52,HAH,15065
21:52,HEO,14776
21:52,HFC,14705
21:52,HIK,14541
21:52,HKU,14707
21:52,HOK,14397
21:52,HOM,13689
21:52,HUH,12075
21:52,JOR,13791
21:52,KAT,14625
21:52,KET,14776
21:52,KOB,13709
21:52,KOT,11381
21:52,KOW,14692
21:52,KSR,14731
21:52,KWF,14547
21:52,KWH,14664
21:52,KWT,13956
21:52,LAK,12396
21:52,LAT,13819
21:52,LCK,13569
21:52,LET,14915
21:52,LHP,16116
21:52,LMC,15616
21:52,LOF,13726
21:52,LOP,14901
21:52,LOW,15540
21:52,MEF,11788
21:52,MKK,13852
21:52,MOK,10993
21:52,MOS,15096
21:52,NAC,13161
21:52,NOP,13156
21:52,NTK,13770
21:52,OCP,14412
21:52,OLY,15118
21:52,POA,15353
21:52,PRE,11499
21:52,QUB,12787
21:52,SHM,14448
21:52,SHS,14653
21:52,SHT,13993
21:52,SHW,14388
21:52,SIH,15247
21:52,SKM,13584
21:52,SKW,14580
21:52,SOH,15130
21:52,SSP,13509
21:52,STW,14452
21:52,SUN,15133
21:52,SUW,14350
21:52,SWH,14496
21:52,SYP,14700
21:52,TAK,14318
21:52,TAP,14122
21:52,TAW,12285
21:52,TIH,13604
21:52,TIK,13082
21:52,TIS,15002
21:52,TKO,14465
21:52,TKW,14416
21:52,TSH,14797
21:52,TST,13643
21:52,TSW,14750
21:52,TSY,13718
21:52,TUC,15320
21:52,TUM,15202
21:52,TWH,14805
21:52,TWO,14195
21:52,TWW,14085
21:52,UNI,14131
21:52,WAC,13599
21:52,WCH,14748
21:52,WHA,14965
21:52,WKS,15334
21:52,WTS,13728
21:52,YAT,12311
21:52,YMT,11173
21:52,YUL,14806
21:53,ADM,11217
21:53,AIR,15371
21:53,AUS,14356
21:53,AWE,15519
21:53,CAB,13636
21:53,CEN,13097
21:53,CHH,13715
21:53,CHW,15028
21:53,CIO,14526
21:53,CKT,14380
21:53,CSW,13693
21:53,DIH,12337
21:53,DIS,15041
21:53,ETS,14391
21:53,EXC,14181
21:53,FAN,14420
21:53,FOH,13822
21:53,FOT,13825
21:53,HAH,15088
21:53,HEO,14789
21:53,HFC,14719
21:53,HIK,14554
21:53,HKU,14714
21:53,HOK,14413
21:53,HOM,13703
21:53,HUH,12081
21:53,JOR,13805
21:53,KAT,14630
21:53,KET,14788
21:53,KOB,13720
21:53,KOT,11392
21:53,KOW,14691
21:53,KSR,14738
21:53,KWF,14554
21:53,KWH,14674
21:53,KWT,13966
21:53,LAK,12412
21:53,LAT,13834
21:53,LCK,13578
21:53,LET,14922
21:53,LHP,16131
21:53,LMC,15627
21:53,LOF,13738
21:53,LOP,14915
21:53,LOW,15556
21:53,MEF,11804
21:53,MKK,13867
21:53,MOK,11006
21:53,MOS,15109
21:53,NAC,13173
21:53,NOP,13164
21:53,NTK,13773
21:53,OCP,14425
21:53,OLY,15128
21:53,POA,15365
21:53,PRE,11514
21:53,QUB,12788
21:53,SHM,14463
21:53,SHS,14662
21:53,SHT,14008
21:53,SHW,14399
21:53,SIH,15253
21:53,SKM,13601
21:53,SKW,14590
21:53,SOH,15145
21:53,SSP,13520
21:53,STW,14463
21:53,SUN,15146
21:53,SUW,14358
21:53,SWH,14508
21:53,SYP,14712
21:53,TAK,14327
21:53,TAP,14129
21:53,TAW,12286
21:53,TIH,13613
21:53,TIK,13092
21:53,TIS,15010
21:53,TKO,14468
21:53,TKW,14427
21:53,TSH,14801
21:53,TST,13651
21:53,TSW,14760
21:53,TSY,13729
21:53,TUC,15327
21:53,TUM,15209
21:53,TWH,14820
21:53,TWO,14208
21:53,TWW,14097
21:53,UNI,14143
21:53,WAC,13615
21:53,WCH,14762
21:53,WHA,14983
21:53,WKS,15348
21:53,WTS,13739
21:53,YAT,12329
21:53,YMT,11175
21:53,YUL,14818
21:54,ADM,11228
21:54,AIR,15384
21:54,AUS,14372
21:54,AWE,15531
21:54,CAB,13649
21:54,CEN,13106
21:54,CHH,13728
21:54,CHW,15046
21:54,CIO,14531
21:54,CKT,14392
21:54,CSW,13708
21:54,DIH,12344
21:54,DIS,15057
21:54,ETS,14401
21:54,EXC,14189
21:54,FAN,14428
21:54,FOH,13833
21:54,FOT,13842
21:54,HAH,15088
21:54,HEO,14799
21:54,HFC,14729
21:54,HIK,14571
21:54,HKU,14729
21:54,HOK,14426
21:54,HOM,13716
21:54,HUH,12093
21:54,JOR,13816
21:54,KAT,14641
21:54,KET,14803
21:54,KOB,13728
21:54,KOT,11400
21:54,KOW,14705
21:54,KSR,14747
21:54,KWF,14568
21:54,KWH,14682
21:54,KWT,13972
21:54,LAK,12421
21:54,LAT,13847
21:54,LCK,13585
21:54,LET,14929
21:54,LHP,16136
21:54,LMC,15652
21:54,LOF,13751
21:54,LOP,14928
21:54,LOW,15570
21:54,MEF,11812
21:54,MKK,13884
21:54,MOK,11010
21:54,MOS,15123
21:54,NAC,13189
21:54,NOP,13181
21:54,NTK,13781
21:54,OCP,14434
21:54,OLY,15134
21:54,POA,15380
21:54,PRE,11525
21:54,QUB,12797
21:54,SHM,14477
21:54,SHS,14667
21:54,SHT,14018
21:54,SHW,14410
21:54,SIH,15273
21:54,SKM,13607
21:54,SKW,14602
21:54,SOH,15159
21:54,SSP,13529
21:54,STW,14471
21:54,SUN,15153
21:54,SUW,14363
21:54,SWH,14510
21:54,SYP,14723
21:54,TAK,14330
21:54,TAP,14145
21:54,TAW,12305
21:54,TIH,13626
21:54,TIK,13112
21:54,TIS,15013
21:54,TKO,14482
21:54,TKW,14442
21:54,TSH,14812
21:54,TST,13661
21:54,TSW,14772
21:54,TSY,13744
21:54,TUC,15339
21:54,TUM,15219
21:54,TWH,14827
21:54,TWO,14215
21:54,TWW,14109
21:54,UNI,14153
21:54,WAC,13625
21:54,WCH,14767
21:54,WHA,15001
21:54,WKS,15364
21:54,WTS,13749
21:54,YAT,12334
21:54,YMT,11187
21:54,YUL,14823
21:55,ADM,11237
21:55,AIR,15387
21:55,AUS,14383
21:55,AWE,15544
21:55,CAB,13657
21:55,CEN,13113
21:55,CHH,13739
21:55,CHW,15063
21:55,CIO,14541
21:55,CKT,14402
21:55,CSW,13719
21:55,DIH,12347
21:55,DIS,15070
21:55,ETS,14412
21:55,EXC,14205
21:55,FAN,14445
21:55,FOH,13852
21:55,FOT,13851
21:55,HAH,15105
21:55,HEO,14806
21:55,HFC,14743
21:55,HIK,14586
21:55,HKU,14743
21:55,HOK,14439
21:55,HOM,13720
21:55,HUH,12094
21:55,JOR,13821
21:55,KAT,14649
21:55,KET,14817
21:55,KOB,13731
21:55,KOT,11404
21:55,KOW,14722
21:55,KSR,14759
21:55,KWF,14582
21:55,KWH,14693
21:55,KWT,13984
21:55,LAK,12435
21:55,LAT,13856
21:55,LCK,13594
21:55,LET,14933
21:55,LHP,16151
21:55,LMC,15663
21:55,LOF,13756
21:55,LOP,14939
21:55,LOW,15574
21:55,MEF,11825
21:55,MKK,13894
21:55,MOK,11004
21:55,MOS,15140
21:55,NAC,13197
21:55,NOP,13191
21:55,NTK,13798
21:55,OCP,14444
21:55,OLY,15145
21:55,POA,15391
21:55,PRE,11543
21:55,QUB,12806
21:55,SHM,14481
21:55,SHS,14683
21:55,SHT,14023
21:55,SHW,14419
21:55,SIH,15284
21:55,SKM,13612
21:55,SKW,14615
21:55,SOH,15166
21:55,SSP,13537
21:55,STW,14483
21:55,SUN,15169
21:55,SUW,14377
21:55,SWH,14530
21:55,SYP,14728
21:55,TAK,14338
21:55,TAP,14162
21:55,TAW,12317
21:55,TIH,13626
21:55,TIK,13126
21:55,TIS,15025
21:55,TKO,14490
21:55,TKW,14451
21:55,TSH,14831
21:55,TST,13682
21:55,TSW,14784
21:55,TSY,13748
21:55,TUC,15349
21:55,TUM,15231
21:55,TWH,14839
21:55,TWO,14227
21:55,TWW,14125
21:55,UNI,14165
21:55,WAC,13633
21:55,WCH,14773
21:55,WHA,15014
21:55,WKS,15376
21:55,WTS,13761
21:55,YAT,12349
21:55,YMT,11201
21:55,YUL,14836
